NO+_46
       324.0000       340.9778       341.1000
       325.0000       342.0272       342.1510
       326.0000       343.0766       343.2020
       327.0000       344.1261       344.2530
       328.0000       345.1755       345.3030
       329.0000       346.2250       346.3540
       330.0000       347.2744       347.4050
       331.0000       348.3239       348.4560
       332.0000       349.3733       349.5070
       333.0000       350.4228       350.5580
       334.0000       351.4722       351.6090
       335.0000       352.5216       352.6600
       336.0000       353.5711       353.7110
       337.0000       354.6205       354.7620
       338.0000       355.6700       355.8130
       339.0000       356.7194       356.8640
       340.0000       357.7689       357.9150
       341.0000       358.8183       358.9660
       342.0000       359.8677       360.0170
       343.0000       360.9172       361.0690
       344.0000       361.9666       362.1200
       345.0000       363.0161       363.1710
       346.0000       364.0655       364.2220
       347.0000       365.1150       365.2730
       348.0000       366.1644       366.3240
       349.0000       367.2139       367.3760
       350.0000       368.2633       368.4270
