NO+_46
       324.0000       341.0289       341.1000
       325.0000       342.0788       342.1510
       326.0000       343.1288       343.2020
       327.0000       344.1787       344.2530
       328.0000       345.2287       345.3030
       329.0000       346.2786       346.3540
       330.0000       347.3286       347.4050
       331.0000       348.3785       348.4560
       332.0000       349.4285       349.5070
       333.0000       350.4784       350.5580
       334.0000       351.5283       351.6090
       335.0000       352.5783       352.6600
       336.0000       353.6282       353.7110
       337.0000       354.6782       354.7620
       338.0000       355.7281       355.8130
       339.0000       356.7781       356.8640
       340.0000       357.8280       357.9150
       341.0000       358.8780       358.9660
       342.0000       359.9279       360.0170
       343.0000       360.9779       361.0690
       344.0000       362.0278       362.1200
       345.0000       363.0778       363.1710
       346.0000       364.1277       364.2220
       347.0000       365.1776       365.2730
       348.0000       366.2276       366.3240
       349.0000       367.2775       367.3760
       350.0000       368.3275       368.4270
