0.000 1.7012617395064165e-10
1.000 1.6516937307354554e-10
2.000 1.6309576020192926e-10
3.000 1.6115844229418123e-10
4.000 1.6016087144368051e-10
5.000 1.6011481393979865e-10
6.000 1.6012759845472134e-10
7.000 1.6013389833205034e-10
8.000 1.6011754667223539e-10
9.000 1.60067499613556e-10
10.000 1.601139204466501e-10
11.000 1.6017242194484759e-10
12.000 1.6011575136150899e-10
13.000 1.5911940241589402e-10
14.000 1.5712180832209075e-10
15.000 1.5513700419220304e-10
16.000 1.5211419755487223e-10
17.000 1.4911559999999999e-10
18.000 1.4511457937227552e-10
19.000 1.4109367424680851e-10
20.000 1.3713787604706817e-10
21.000 1.3404714960953938e-10
22.000 1.3007011743899096e-10
23.000 1.2507676477323899e-10
24.000 1.1911453701019254e-10
25.000 1.1307404221276595e-10
27.500 1.0508264047058822e-10
30.000 9.7392953647058833e-11
32.500 9.0461226107091171e-11
35.000 8.4681494186343327e-11
37.500 8.0288773653250777e-11
40.000 7.6353356337494432e-11
42.500 7.3059256815286622e-11
45.000 7.0045032291105118e-11
47.500 6.7042247924050616e-11
50.000 6.4353898282916608e-11
55.000 6.2143755444147167e-11
60.000 6.0254318095483872e-11
65.000 5.8825160430379749e-11
70.000 5.7523807249499993e-11
75.000 5.62389278295e-11
80.000 5.5043334948240166e-11
85.000 5.3752034768222222e-11
90.000 5.2586003209405938e-11
95.000 5.1062382582417573e-11
