0.000 1.0008453052319842e-14
1.000 1.0009288185281463e-14
2.000 1.2306027267395499e-14
3.000 1.9713680791463381e-14
4.000 3.1824622403495908e-14
5.000 5.6346485872169176e-14
6.000 9.1894283794620908e-14
7.000 1.531290584253584e-13
8.000 2.4123517669997509e-13
9.000 4.0430294273251825e-13
10.000 6.5744685692307682e-13
11.000 1.2010029971552975e-12
12.000 1.9613288028692636e-12
13.000 3.1220132376158939e-12
14.000 4.6225960757090556e-12
15.000 7.0961721160471436e-12
16.000 1.050878571392217e-11
17.000 1.6913832017870437e-11
18.000 2.5721321513513517e-11
19.000 4.0223055327319153e-11
20.000 5.7757164828081368e-11
21.000 7.7711490540098201e-11
22.000 9.9104881793254723e-11
23.000 1.2309591103248632e-10
24.000 1.5013509762174404e-10
25.000 1.8212314297872336e-10
27.500 2.3020329882352941e-10
30.000 2.8323192494117645e-10
32.500 3.2019432059334298e-10
35.000 3.4832364802169755e-10
37.500 3.7243442085139314e-10
40.000 3.9527489676326349e-10
42.500 4.1040243393630569e-10
45.000 4.213119833782569e-10
47.500 4.2424688504810116e-10
50.000 4.2543686063297779e-10
55.000 4.2533894994983287e-10
60.000 4.2531145154193549e-10
65.000 4.2527769120000002e-10
70.000 4.2513913795499998e-10
75.000 4.2531600562499991e-10
80.000 4.2530576829192547e-10
85.000 4.2545248782000002e-10
90.000 4.2574889266831686e-10
95.000 4.2386579648351647e-10
