0.000 2.3020783193879563e-11
1.000 2.3019310519844788e-11
2.000 2.3012798312718202e-11
3.000 2.3015467805070419e-11
4.000 2.3016849421656049e-11
5.000 2.3021064066425991e-11
6.000 2.3008313673100612e-11
7.000 2.3015024425352112e-11
8.000 2.3011800282795699e-11
9.000 2.321586537839506e-11
10.000 2.3816731053380784e-11
11.000 2.6221345297119342e-11
12.000 3.1515356127272729e-11
13.000 4.4526803659217876e-11
14.000 7.484355075490195e-11
15.000 1.7110731525461537e-10
16.000 3.1928127756756754e-10
17.000 5.1945552887368412e-10
18.000 7.7156372620689655e-10
19.000 1.0609992129928058e-09
20.000 1.3906614604369748e-09
21.000 1.761396350117647e-09
22.000 2.1613458843020593e-09
23.000 2.581225994148936e-09
24.000 3.0616254968012422e-09
25.000 3.7430109080144406e-09
27.500 4.8131875335605654e-09
30.000 6.1649447422727276e-09
32.500 7.2135933430107518e-09
35.000 7.2850051981595095e-09
37.500 6.2634050994827595e-09
40.000 4.0325458085585586e-09
42.500 2.1709467959751034e-09
45.000 1.1507714798579542e-09
47.500 6.6656514133333333e-10
50.000 4.4350174649842267e-10
55.000 3.3926096592038834e-10
60.000 2.8515693545955877e-10
65.000 2.5328017722302156e-10
70.000 2.3119644275820894e-10
75.000 2.1516018789333332e-10
80.000 2.0211940735833334e-10
85.000 1.9218317720758929e-10
90.000 1.830858713414634e-10
95.000 1.7756639327741936e-10
