0.000 3.0025513259528482e-12
1.000 3.0016907649803939e-12
2.000 3.0018113553778474e-12
3.000 3.0029174683902773e-12
4.000 3.0027113111893212e-12
5.000 3.0018133720273549e-12
6.000 3.0018917949018408e-12
7.000 3.003254490083304e-12
8.000 3.0010391967474574e-12
9.000 3.0027518115186041e-12
10.000 3.0026860444192387e-12
11.000 3.0017210489186464e-12
12.000 3.0019418564824653e-12
13.000 3.001466776445265e-12
14.000 3.0014213689404928e-12
15.000 3.001426138879456e-12
16.000 3.000890435948361e-12
17.000 3.0017149241811842e-12
18.000 3.0020438163179347e-12
19.000 3.0020199535031843e-12
20.000 3.0028049818994409e-12
21.000 3.0030550579912666e-12
22.000 3.0024229018925825e-12
23.000 3.0024024251497003e-12
24.000 3.0024335300699295e-12
25.000 3.0017097032786887e-12
27.500 3.0025234012758202e-12
30.000 3.0016418000000004e-12
32.500 3.0020056034920637e-12
35.000 3.0014336288223941e-12
37.500 3.0022631149999995e-12
40.000 3.0021678849011858e-12
42.500 3.0030132953333334e-12
45.000 3.0019254321705425e-12
47.500 3.002172047553192e-12
50.000 3.0019557424743769e-12
55.000 3.0027272895580113e-12
60.000 3.002317461702128e-12
65.000 3.001898464863158e-12
70.000 3.0029687408297866e-12
75.000 3.0019403297297293e-12
80.000 3.002239656504854e-12
85.000 3.0018343713157897e-12
90.000 3.0021229530303033e-12
95.000 2.9923452958636365e-12
