0.000 1.0008504419842827e-14
1.000 1.0005635883267981e-14
2.000 1.230585007286501e-14
3.000 1.9717387331469981e-14
4.000 3.1826882072582866e-14
5.000 5.6331046006419087e-14
6.000 9.1845671922505464e-14
7.000 1.5314554869159489e-13
8.000 2.4105953277741239e-13
9.000 4.042886714329659e-13
10.000 6.5747248321154527e-13
11.000 1.2008260500603022e-12
12.000 1.9606482889479279e-12
13.000 3.123021505709404e-12
14.000 4.624282923076922e-12
15.000 7.0949742570458393e-12
16.000 1.0506087704468717e-11
17.000 1.6908481964924507e-11
18.000 2.5719086799456519e-11
19.000 4.0225647982165599e-11
20.000 5.7765402636871505e-11
21.000 7.7784899860262001e-11
22.000 9.9092874312020458e-11
23.000 1.2312073944910179e-10
24.000 1.501216765034965e-10
25.000 1.8217272681967213e-10
27.500 2.3011512882746049e-10
30.000 2.8312783464864868e-10
32.500 3.202058806084656e-10
35.000 3.4819302894980696e-10
37.500 3.7230230325000003e-10
40.000 3.9524562162845851e-10
42.500 4.1034127859999998e-10
45.000 4.2137626112403095e-10
47.500 4.2443158648936178e-10
50.000 4.2529049148169833e-10
55.000 4.2541121480662985e-10
60.000 4.2529760853191491e-10
65.000 4.2539148994736845e-10
70.000 4.2540362866595742e-10
75.000 4.2534341749549541e-10
80.000 4.252703453398058e-10
85.000 4.2529011749999999e-10
90.000 4.2527756568181816e-10
95.000 4.2388290178409089e-10
