0.000 2.4019936739801982e-09
1.000 1.0704619492633928e-09
2.000 4.0429292790659786e-10
3.000 2.2719749867999997e-10
4.000 1.4014385174512988e-10
5.000 1.0010223023290205e-10
6.000 7.4461966603375516e-11
7.000 6.0430012909200959e-11
8.000 5.014668555543175e-11
9.000 4.2230709941786035e-11
10.000 3.6331729159068759e-11
11.000 3.4324370085217394e-11
12.000 3.3924322786039452e-11
13.000 3.5025760035294112e-11
14.000 3.6225898742465748e-11
15.000 3.6226236787301582e-11
16.000 3.5814948903703695e-11
17.000 3.5013540280172412e-11
18.000 3.4222182457644109e-11
19.000 3.3926214218658899e-11
20.000 3.4329181880677968e-11
21.000 3.6833677353846146e-11
22.000 4.0321532122935772e-11
23.000 4.5039774199466662e-11
24.000 5.0661518672242866e-11
25.000 5.8240811563669065e-11
27.500 7.216408407176286e-11
30.000 8.7352005031343284e-11
32.500 1.0106723999999999e-10
35.000 1.1106743495310134e-10
37.500 1.1312888308898305e-10
40.000 1.0307235751411767e-10
42.500 7.9566094393145151e-11
45.000 4.8236984861538461e-11
47.500 1.6309799011492537e-11
50.000 5.1030671999999996e-12
55.000 2.0021641258845436e-12
60.000 1.0507252125937501e-12
65.000 6.8644769095918364e-13
70.000 5.1429830425352111e-13
75.000 4.1632523239999989e-13
80.000 3.5332112999999994e-13
85.000 3.0929565834146334e-13
90.000 2.7619900134161486e-13
95.000 2.4850970321311478e-13
