0.000 3.2027049767423489e-07
1.000 3.2030528093720751e-07
2.000 3.2019301375948556e-07
3.000 3.2026391080117546e-07
4.000 3.2026408958590539e-07
5.000 3.2022962787959731e-07
6.000 3.2025519690944263e-07
7.000 3.2034924829092263e-07
8.000 3.1977472086985247e-07
9.000 3.1653083036164118e-07
10.000 3.0980989409429275e-07
11.000 2.9916262142235124e-07
12.000 2.937747903864784e-07
13.000 2.8618454678145694e-07
14.000 2.8014325966357396e-07
15.000 2.72699641087942e-07
16.000 2.6129268039444383e-07
17.000 2.4227121310498885e-07
18.000 2.1758543988666091e-07
19.000 1.8440615099234045e-07
20.000 1.622650739808536e-07
21.000 1.3625368705167171e-07
22.000 1.2305455623800383e-07
23.000 1.1224837864265035e-07
24.000 1.0437701088335222e-07
25.000 9.5766527063829787e-08
27.500 8.6038726588235284e-08
30.000 7.321283576470589e-08
32.500 5.7149490817655563e-08
35.000 4.6741312018506705e-08
37.500 3.4430404760061921e-08
40.000 2.4733575411502451e-08
42.500 1.6322920334267515e-08
45.000 1.0669151462713388e-08
47.500 7.0670937250632903e-09
50.000 3.975793852089526e-09
55.000 2.5101578537123747e-09
60.000 1.7273947498516129e-09
65.000 1.2607252095189872e-09
70.000 9.6056541630000002e-10
75.000 7.5584730142499986e-10
80.000 6.1027697526915108e-10
85.000 5.0293230925333331e-10
90.000 4.2173891608910897e-10
95.000 3.5695646758241759e-10
