0.000 1.000868748509378e-14
1.000 1.0008588681042129e-14
2.000 1.0006418383042393e-14
3.000 1.0006489069295774e-14
4.000 1.0006803532484075e-14
5.000 1.0008868756678698e-14
6.000 1.0004580551129362e-14
7.000 1.0005096701408449e-14
8.000 1.0105662494086021e-14
9.000 1.0505848574074073e-14
10.000 1.2104911365480428e-14
11.000 1.872024651851852e-14
12.000 3.18237543e-14
13.000 5.6145386445810058e-14
14.000 9.9973075858823512e-14
15.000 1.7811746901923076e-13
16.000 3.1632993802702698e-13
17.000 5.6522529786315783e-13
18.000 1.041039638226601e-12
19.000 2.0414819618417268e-12
20.000 4.642489813243697e-12
21.000 8.1566016619607848e-12
22.000 1.0705208477803202e-11
23.000 1.5209188979787233e-11
24.000 2.2407757634161491e-11
25.000 3.9730220699277977e-11
27.500 8.4851037962768744e-11
30.000 1.8514389959545455e-10
32.500 3.5730882913978494e-10
35.000 5.0828878036196312e-10
37.500 6.0734689849568967e-10
40.000 5.954330943693692e-10
42.500 4.3328290959336097e-10
45.000 2.5111591078409085e-10
47.500 1.5614060159999998e-10
50.000 1.0407080694006309e-10
55.000 7.6963649642718436e-11
60.000 6.3047741656985306e-11
65.000 5.5235112094964028e-11
70.000 5.0428151005970143e-11
75.000 4.7237769439333325e-11
80.000 4.4931004034166668e-11
85.000 4.3036412836160715e-11
90.000 4.1631893506097562e-11
95.000 4.0659209909677423e-11
