0.000 2.871244430315893e-08
1.000 3.1525834673893802e-08
2.000 3.3446052787826089e-08
3.000 3.5072626366153846e-08
4.000 3.5629236150078988e-08
5.000 3.7700868101431122e-08
6.000 3.9923816065853663e-08
7.000 4.2252232537037035e-08
8.000 4.4762031009523801e-08
9.000 5.0041855787234038e-08
10.000 5.5994529881118875e-08
11.000 6.6176587657894734e-08
12.000 7.8195717624413141e-08
13.000 9.2961999961538453e-08
14.000 1.0508842254230769e-07
15.000 1.2568829033409092e-07
16.000 1.4450194741441442e-07
17.000 2.5015896877267878e-07
18.000 5.0026208375158429e-07
19.000 9.5054229306306303e-07
20.000 1.4006874041946899e-06
21.000 1.8012393589166665e-06
22.000 2.4008124720782395e-06
23.000 3.4027351500000003e-06
24.000 4.3036750368000002e-06
25.000 5.403641829338522e-06
27.500 7.8061394775950089e-06
30.000 9.3092486558196744e-06
32.500 9.8573277700704225e-06
35.000 9.7058262491666666e-06
37.500 8.8111671666666659e-06
40.000 7.5049329200000008e-06
42.500 5.9046501575454536e-06
45.000 4.5022838168553464e-06
47.500 3.4528164717241386e-06
50.000 2.8023569942622949e-06
55.000 1.8016336456578947e-06
60.000 1.1007106777238494e-06
65.000 6.5034393223140491e-07
70.000 3.0015084910344825e-07
75.000 1.8014194694615384e-07
80.000 3.3030762240000003e-07
85.000 5.0043644087499991e-07
90.000 5.2031037313953487e-07
95.000 4.989687717826088e-07
