0.000 1.5011841345014805e-07
1.000 1.4511393735066372e-07
2.000 1.3999181433913041e-07
3.000 1.3504221179720276e-07
4.000 1.3129104655608215e-07
5.000 1.3038745422719141e-07
6.000 1.2893683787804881e-07
7.000 1.2476893706018519e-07
8.000 1.1867058057671959e-07
9.000 1.0948892246808509e-07
10.000 9.970092631468531e-08
11.000 8.9701753610526309e-08
12.000 7.8195717624413141e-08
13.000 6.3790995192307687e-08
14.000 5.0292050603846156e-08
15.000 3.9438722734090908e-08
16.000 3.0703907090090095e-08
17.000 2.4906820103735326e-08
18.000 1.9676511444359947e-08
19.000 1.5497789464264264e-08
20.000 1.3319915920884955e-08
21.000 1.2327459138749998e-08
22.000 1.2322818391687044e-08
23.000 1.3080199520000001e-08
24.000 1.4012669071999997e-08
25.000 1.5224876824902725e-08
27.500 1.7231817343732273e-08
30.000 1.9967168466803278e-08
32.500 2.267686150152582e-08
35.000 2.4888311805500001e-08
37.500 2.7408045583333334e-08
40.000 3.0999385862295077e-08
42.500 3.5131610256363628e-08
45.000 3.9895109408805033e-08
47.500 4.4860942634482763e-08
50.000 5.0979744540983607e-08
55.000 5.9902923030263153e-08
60.000 6.9642467561087868e-08
65.000 9.1936819239669418e-08
70.000 1.9389953290172415e-07
75.000 5.6914567533076919e-07
80.000 1.5499406832e-06
85.000 3.8523324909999998e-06
90.000 6.5941027901162793e-06
95.000 1.041823193115942e-05
